team1_Hero_1_Name,team1_Hero_2_Name,team1_Hero_3_Name,team1_Hero_4_Name,team1_Hero_5_Name,team1_Hero_1_Role,team1_Hero_2_Role,team1_Hero_3_Role,team1_Hero_4_Role,team1_Hero_5_Role,team1_Hero_1_Win_Rate,team1_Hero_2_Win_Rate,team1_Hero_3_Win_Rate,team1_Hero_4_Win_Rate,team1_Hero_5_Win_Rate,team1_Hero_1_Popularity,team1_Hero_2_Popularity,team1_Hero_3_Popularity,team1_Hero_4_Popularity,team1_Hero_5_Popularity,team1_Hero_1_Ban_Rate,team1_Hero_2_Ban_Rate,team1_Hero_3_Ban_Rate,team1_Hero_4_Ban_Rate,team1_Hero_5_Ban_Rate,team1_Hero_1_Scaling_Rating,team1_Hero_2_Scaling_Rating,team1_Hero_3_Scaling_Rating,team1_Hero_4_Scaling_Rating,team1_Hero_5_Scaling_Rating,team1_Hero_1_Cooldown_Rating,team1_Hero_2_Cooldown_Rating,team1_Hero_3_Cooldown_Rating,team1_Hero_4_Cooldown_Rating,team1_Hero_5_Cooldown_Rating,team1_Hero_1_Item_Dependency_Rating,team1_Hero_2_Item_Dependency_Rating,team1_Hero_3_Item_Dependency_Rating,team1_Hero_4_Item_Dependency_Rating,team1_Hero_5_Item_Dependency_Rating,team1_Hero_1_Mobility_Rating,team1_Hero_2_Mobility_Rating,team1_Hero_3_Mobility_Rating,team1_Hero_4_Mobility_Rating,team1_Hero_5_Mobility_Rating,team1_Hero_1_Crowd_Control_Rating,team1_Hero_2_Crowd_Control_Rating,team1_Hero_3_Crowd_Control_Rating,team1_Hero_4_Crowd_Control_Rating,team1_Hero_5_Crowd_Control_Rating,team1_Hero_1_Base_Stats_Growth_Rating,team1_Hero_2_Base_Stats_Growth_Rating,team1_Hero_3_Base_Stats_Growth_Rating,team1_Hero_4_Base_Stats_Growth_Rating,team1_Hero_5_Base_Stats_Growth_Rating,team1_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_1_Ultimate_Impact_Rating_Early_Game,team1_Hero_2_Ultimate_Impact_Rating_Early_Game,team1_Hero_3_Ultimate_Impact_Rating_Early_Game,team1_Hero_4_Ultimate_Impact_Rating_Early_Game,team1_Hero_5_Ultimate_Impact_Rating_Early_Game,team1_Hero_1_Ultimate_Impact_Rating_Late_Game,team1_Hero_2_Ultimate_Impact_Rating_Late_Game,team1_Hero_3_Ultimate_Impact_Rating_Late_Game,team1_Hero_4_Ultimate_Impact_Rating_Late_Game,team1_Hero_5_Ultimate_Impact_Rating_Late_Game,team1_Hero_1_Ultimate_Impact_Rating_Mid_Game,team1_Hero_2_Ultimate_Impact_Rating_Mid_Game,team1_Hero_3_Ultimate_Impact_Rating_Mid_Game,team1_Hero_4_Ultimate_Impact_Rating_Mid_Game,team1_Hero_5_Ultimate_Impact_Rating_Mid_Game,team1_Hero_1_Ultimate_Impact_Rating_Support,team1_Hero_2_Ultimate_Impact_Rating_Support,team1_Hero_3_Ultimate_Impact_Rating_Support,team1_Hero_4_Ultimate_Impact_Rating_Support,team1_Hero_5_Ultimate_Impact_Rating_Support,team1_Hero_1_Strength_Rating,team1_Hero_2_Strength_Rating,team1_Hero_3_Strength_Rating,team1_Hero_4_Strength_Rating,team1_Hero_5_Strength_Rating,team2_Hero_1_Name,team2_Hero_2_Name,team2_Hero_3_Name,team2_Hero_4_Name,team2_Hero_5_Name,team2_Hero_1_Role,team2_Hero_2_Role,team2_Hero_3_Role,team2_Hero_4_Role,team2_Hero_5_Role,team2_Hero_1_Win_Rate,team2_Hero_2_Win_Rate,team2_Hero_3_Win_Rate,team2_Hero_4_Win_Rate,team2_Hero_5_Win_Rate,team2_Hero_1_Popularity,team2_Hero_2_Popularity,team2_Hero_3_Popularity,team2_Hero_4_Popularity,team2_Hero_5_Popularity,team2_Hero_1_Ban_Rate,team2_Hero_2_Ban_Rate,team2_Hero_3_Ban_Rate,team2_Hero_4_Ban_Rate,team2_Hero_5_Ban_Rate,team2_Hero_1_Scaling_Rating,team2_Hero_2_Scaling_Rating,team2_Hero_3_Scaling_Rating,team2_Hero_4_Scaling_Rating,team2_Hero_5_Scaling_Rating,team2_Hero_1_Cooldown_Rating,team2_Hero_2_Cooldown_Rating,team2_Hero_3_Cooldown_Rating,team2_Hero_4_Cooldown_Rating,team2_Hero_5_Cooldown_Rating,team2_Hero_1_Item_Dependency_Rating,team2_Hero_2_Item_Dependency_Rating,team2_Hero_3_Item_Dependency_Rating,team2_Hero_4_Item_Dependency_Rating,team2_Hero_5_Item_Dependency_Rating,team2_Hero_1_Mobility_Rating,team2_Hero_2_Mobility_Rating,team2_Hero_3_Mobility_Rating,team2_Hero_4_Mobility_Rating,team2_Hero_5_Mobility_Rating,team2_Hero_1_Crowd_Control_Rating,team2_Hero_2_Crowd_Control_Rating,team2_Hero_3_Crowd_Control_Rating,team2_Hero_4_Crowd_Control_Rating,team2_Hero_5_Crowd_Control_Rating,team2_Hero_1_Base_Stats_Growth_Rating,team2_Hero_2_Base_Stats_Growth_Rating,team2_Hero_3_Base_Stats_Growth_Rating,team2_Hero_4_Base_Stats_Growth_Rating,team2_Hero_5_Base_Stats_Growth_Rating,team2_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_1_Ultimate_Impact_Rating_Early_Game,team2_Hero_2_Ultimate_Impact_Rating_Early_Game,team2_Hero_3_Ultimate_Impact_Rating_Early_Game,team2_Hero_4_Ultimate_Impact_Rating_Early_Game,team2_Hero_5_Ultimate_Impact_Rating_Early_Game,team2_Hero_1_Ultimate_Impact_Rating_Late_Game,team2_Hero_2_Ultimate_Impact_Rating_Late_Game,team2_Hero_3_Ultimate_Impact_Rating_Late_Game,team2_Hero_4_Ultimate_Impact_Rating_Late_Game,team2_Hero_5_Ultimate_Impact_Rating_Late_Game,team2_Hero_1_Ultimate_Impact_Rating_Mid_Game,team2_Hero_2_Ultimate_Impact_Rating_Mid_Game,team2_Hero_3_Ultimate_Impact_Rating_Mid_Game,team2_Hero_4_Ultimate_Impact_Rating_Mid_Game,team2_Hero_5_Ultimate_Impact_Rating_Mid_Game,team2_Hero_1_Ultimate_Impact_Rating_Support,team2_Hero_2_Ultimate_Impact_Rating_Support,team2_Hero_3_Ultimate_Impact_Rating_Support,team2_Hero_4_Ultimate_Impact_Rating_Support,team2_Hero_5_Ultimate_Impact_Rating_Support,team2_Hero_1_Strength_Rating,team2_Hero_2_Strength_Rating,team2_Hero_3_Strength_Rating,team2_Hero_4_Strength_Rating,team2_Hero_5_Strength_Rating,Persentase_Kemenangan_Tim_1,Persentase_Kemenangan_Tim_2,result
Paquito,Akai,Valir,Wanwan,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.26,48.69,49.17,42.49,51.86,0.75,0.49,1.08,0.17,0.96,1.22,0.75,7.23,0.42,24.21,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.5,42.58,59.27,27.49,60.58,Argus,Baxia,Eudora,Natan,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,5.57,49.12,48.71,52.46,45.53,0.49,0.15,0.09,0.95,0.63,1.17,0.28,1.45,4.03,12.12,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.69,39.26,48.66,50.64,36.17,53.713275703294414,46.286724296705586,Menang
X.Borg,Diggie,Gord,Karrie,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.64,5.13,50.25,45.01,46.59,1.07,0.03,0.64,0.09,0.67,0.69,38.05,0.34,1.07,0.78,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.96,28.64,54.51,37.51,33.76,Masha,Barats,Aurora,Brody,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.37,54.96,4.93,49.72,51.32,0.04,0.78,0.62,0.61,0.63,38.63,30.58,8.49,0.47,41.11,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.27,62.35,41.53,44.06,48.81,43.79745022203122,56.20254977796878,Kalah
Arlott,Atlas,Lylia,Claude,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.84,49.44,50.26,48.15,50.86,0.51,0.67,0.87,1.37,0.26,0.19,4.84,1.02,1.29,1.52,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.47,45.02,56.88,41.27,41.01,Masha,Faramis,Pharsa,Brody,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.37,50.19,48.43,49.72,45.53,0.04,0.22,0.55,0.61,0.63,38.63,1.41,0.03,0.47,12.12,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.27,52.4,53.03,44.06,36.17,48.16787145158761,51.83212854841239,Kalah
Freya,Rafaela,Yve,Lesley,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.14,51.71,48.69,46.24,46.59,0.46,0.41,0.07,1.42,0.67,1.53,0.47,0.01,1.02,0.78,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,53.1,42.66,48.31,61.17,33.76,Bane,Hylos,Cecilion,Miya,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.05,56.04,48.18,49.49,51.52,0.36,0.32,0.75,2.26,0.78,0.22,0.26,0.28,0.21,2.31,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.64,43.04,54.98,60.47,46.49,47.03738078904537,52.96261921095462,Kalah
Aulus,Carmilla,Esmeralda,Lesley,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.75,54.09,49.51,46.24,50.24,0.02,0.02,1.26,1.42,1.14,0.41,0.31,3.35,1.02,10.99,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.07,49.46,60.79,61.17,50.57,Khaleed,Franco,Lylia,Yi Sun-shin,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.84,46.81,50.26,51.78,51.32,0.36,2.25,0.87,0.01,0.63,0.23,10.32,1.02,0.06,41.11,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.77,50.58,56.88,38.64,48.81,58.893314100296045,41.10668589970394,Menang
Chou,Chip,Zhask,Yi Sun-shin,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,43.55,48.31,53.15,51.78,51.86,0.91,0.15,0.65,0.01,0.96,1.42,14.85,1.77,0.06,24.21,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.31,50.48,55.62,38.64,60.58,Paquito,Gloo,Lylia,Lesley,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.26,52.34,50.26,46.24,50.86,0.75,0.01,0.87,1.42,0.26,1.22,0.36,1.02,1.02,1.52,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,38.84,56.88,61.17,41.01,51.391058015401356,48.60894198459864,Menang
Paquito,Lolita,Yve,Irithel,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.26,58.09,48.69,49.44,44.83,0.75,0.25,0.07,0.39,0.62,1.22,0.81,0.01,0.13,11.53,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,53.01,48.31,41.74,33.8,Phoveus,Tigreal,Esmeralda,Lesley,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.27,49.45,49.51,46.24,45.53,0.06,1.85,1.26,1.42,0.63,0.18,62.63,3.35,1.02,12.12,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,62.6,60.79,61.17,36.17,41.79206798482288,58.20793201517712,Kalah
Julian,Gloo,Valentina,Layla,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.15,52.34,43.27,49.48,52.11,0.38,0.01,0.31,2.64,0.44,0.49,0.36,0.52,4.28,0.63,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.59,38.84,49.13,64.67,43.1,Hilda,Baxia,Lylia,Yi Sun-shin,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.48,49.12,50.26,51.78,51.32,0.53,0.15,0.87,0.01,0.63,0.14,0.28,1.02,0.06,41.11,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.46,39.26,56.88,38.64,48.81,51.768583894187756,48.23141610581224,Menang
Yin,Johnson,Aurora,Popol and Kupa,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.57,49.98,4.93,52.98,50.24,1.23,0.1,0.62,0.46,1.14,53.81,5.11,8.49,0.88,10.99,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.85,49.5,41.53,43.58,50.57,Silvanna,Carmilla,Zhask,Wanwan,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.01,54.09,53.15,42.49,44.33,0.69,0.02,0.65,0.17,1.02,0.37,0.31,1.77,0.42,1.91,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.54,49.46,55.62,27.49,36.69,58.08651764770545,41.91348235229454,Menang
Alpha,Estes,Esmeralda,Natan,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.69,51.01,49.51,52.46,49.63,0.25,0.77,1.26,0.95,0.44,0.49,49.76,3.35,4.03,0.08,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.76,50.98,60.79,50.64,42.3,Silvanna,Johnson,Aurora,Irithel,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.01,49.98,4.93,49.44,45.53,0.69,0.1,0.62,0.39,0.63,0.37,5.11,8.49,0.13,12.12,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.54,49.5,41.53,41.74,36.17,55.38076883008647,44.61923116991353,Menang
Guinevere,Carmilla,Cyclops,Lesley,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,4.71,54.09,49.68,46.24,51.52,0.53,0.02,0.64,1.42,0.78,0.88,0.31,0.29,1.02,2.31,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8,49.46,54.33,61.17,46.49,Thamuz,Diggie,Vale,Karrie,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.75,5.13,52.28,45.01,49.63,0.91,0.03,1.16,0.09,0.44,2.06,38.05,1.83,1.07,0.08,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.23,28.64,60.47,37.51,42.3,54.3813713168552,45.6186286831448,Menang
Thamuz,Angela,Valir,Karrie,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.75,51.58,49.17,45.01,46.72,0.91,0.19,1.08,0.09,0.54,2.06,31.53,7.23,1.07,1.11,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.23,45.53,59.27,37.51,32.53,Terizla,Gatotkaca,Gord,Layla,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.28,54.28,50.25,49.48,48.15,0.09,1.65,0.64,2.64,0.82,1.27,2.93,0.34,4.28,1.01,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.01,66.08,54.51,64.67,45.75,42.049802828613565,57.95019717138644,Kalah
Sun,Faramis,Lylia,Brody,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.31,50.19,50.26,49.72,48.15,1.16,0.22,0.87,0.61,0.82,6.68,1.41,1.02,0.47,1.01,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.66,52.4,56.88,44.06,45.75,Aldous,Uranus,Alice,Yi Sun-shin,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.15,51.74,4.75,51.78,51.52,0.73,0.45,0.12,0.01,0.78,1.68,0.54,0.42,0.06,2.31,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.51,43.08,35.67,38.64,46.49,57.0195210863909,42.9804789136091,Menang
Cici,Mathilda,Cyclops,Irithel,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.95,48.94,49.68,49.44,45.53,0.75,0.04,0.64,0.39,0.63,10.53,29.58,0.29,0.13,12.12,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.94,43.04,54.33,41.74,36.17,Leomord,Estes,Cecilion,Bruno,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.65,51.01,48.18,48.26,51.86,0.12,0.77,0.75,0.64,0.96,0.08,49.76,0.28,0.23,24.21,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,48.8,50.98,54.98,43.9,60.58,45.239163234514535,54.760836765485465,Kalah
Khaleed,Carmilla,Chang'e,Wanwan,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.84,54.09,4.93,42.49,44.83,0.36,0.02,0.12,0.17,0.62,0.23,0.31,1.14,0.42,11.53,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.77,49.46,35.79,27.49,33.8,Arlott,Gloo,Novaria,Melissa,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.84,52.34,49.92,52.46,48.15,0.51,0.01,0.89,1.02,0.82,0.19,0.36,3.18,3.38,1.01,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.47,38.84,59.19,49.28,45.75,40.58585574610315,59.41414425389685,Kalah
Martis,Floryn,Xavier,Natan,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.25,55.88,50.17,52.46,48.15,1.34,0.57,0.52,0.95,0.82,14.48,4.66,0.17,4.03,1.01,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.32,45.93,53.27,50.64,45.75,Yin,Belerick,Nana,Yi Sun-shin,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.57,54.25,49.14,51.78,44.86,1.23,0.81,2.51,0.01,0.09,53.81,4.64,54.96,0.06,2.02,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.85,47.84,78.34,38.64,27.56,49.94833443122666,50.05166556877333,Kalah
Khaleed,Floryn,Kagura,Beatrix,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.84,55.88,48.88,45.54,46.59,0.36,0.57,0.34,0.04,0.67,0.23,4.66,0.02,0.15,0.78,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.77,45.93,41.07,27.08,33.76,Cici,Angela,Vale,Ixia,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.95,51.58,52.28,50.68,51.52,0.75,0.19,1.16,0.56,0.78,10.53,31.53,1.83,1.32,2.31,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.94,45.53,60.47,43.94,46.49,38.381717760019264,61.618282239980736,Kalah
